"","GEOID10","GEOID","District","total_population"
"795",261635071001,261635071001,14,183
"796",261635068004,261635068004,14,415
"797",261635071004,261635071004,14,574
"798",261635202002,261635202002,25,1513
"799",260992636004,260992636004,14,507
"800",261635204001,261635204001,25,2298
"801",261635521003,261635521003,14,983
"802",260992634004,260992634004,14,394
"803",261635069001,261635069001,14,687
"804",261635105002,261635105002,14,1953
"805",261635520002,261635520002,14,1289
"806",261635528005,261635528005,14,1485
"807",261635175001,261635175001,25,863
"808",261635207001,261635207001,25,1089
"809",261635175003,261635175003,25,549
"810",260992606002,260992606002,9,896
"811",260992622002,260992622002,9,1353
"812",260992625004,260992625004,9,1484
"813",260992625003,260992625003,9,747
"814",261635524001,261635524001,14,1057
"815",261635184001,261635184001,14,171
"816",261635106001,261635106001,14,681
"817",261635189001,261635189001,25,1869
"818",261635170001,261635170001,25,3359
"819",260992632001,260992632001,9,962
"820",260992680005,260992680005,13,1057
"821",260992318002,260992318002,9,1326
"822",260992620001,260992620001,9,792
"823",260992684002,260992684002,13,596
"824",260992639002,260992639002,14,876
"825",260992640001,260992640001,14,717
"826",261635055002,261635055002,14,484
"827",260992319001,260992319001,9,1918
"828",261635052001,261635052001,14,1025
"829",261635145002,261635145002,14,640
"830",261635054001,261635054001,2,724
"831",261635054004,261635054004,2,686
"832",260992602002,260992602002,9,956
"833",260992627002,260992627002,13,1466
"834",260992683003,260992683003,24,703
"835",261635035002,261635035002,24,486
"836",260992321003,260992321003,9,872
"837",260992642003,260992642003,24,735
"838",261635139001,261635139001,2,723
"839",260992642001,260992642001,24,1334
"840",260992642002,260992642002,24,916
"841",261635005004,261635005004,24,144
"842",260992600001,260992600001,9,1088
"843",261635031001,261635031001,24,1369
"844",260992629003,260992629003,24,713
"845",261635122001,261635122001,2,1030
"846",261635003003,261635003003,24,332
"847",261635002004,261635002004,24,828
"848",261635121002,261635121002,24,731
"849",260992589002,260992589002,24,578
"850",261635121004,261635121004,24,366
"851",260992542002,260992542002,13,1175
"852",261635011003,261635011003,24,356
"853",261635011002,261635011002,24,374
"854",260992542001,260992542001,13,658
"855",260992587001,260992587001,24,769
"856",261635001001,261635001001,24,1084
"857",260992553004,260992553004,24,574
"858",261635007001,261635007001,24,1022
"859",260992553003,260992553003,24,840
"860",261635019002,261635019002,2,538
"861",260992552002,260992552002,24,3104
"862",260992556001,260992556001,13,699
"863",261635015005,261635015005,24,1763
"864",260992553001,260992553001,13,737
"865",261635515001,261635515001,24,1137
"866",261635016001,261635016001,24,1289
"867",260992558002,260992558002,13,521
"868",260992518004,260992518004,24,1146
"869",260992565001,260992565001,24,787
"870",261635507003,261635507003,24,633
"871",261635507004,261635507004,24,574
"872",261635505002,261635505002,24,1371
"873",260992417003,260992417003,13,1770
"874",260992517003,260992517003,24,563
"875",261635507002,261635507002,24,768
"876",261635511002,261635511002,24,1102
"877",261251446004,261251446004,34,823
"878",261251454004,261251454004,16,744
"879",261251560003,261251560003,16,454
"880",261251563001,261251563001,16,1091
"881",261251416004,261251416004,4,816
"882",261251283002,261251283002,32,1677
"883",261251427002,261251427002,4,786
"884",261251502002,261251502002,16,772
"885",261251506001,261251506001,16,917
"886",261251427003,261251427003,4,763
"887",261251414001,261251414001,4,975
"888",261251501002,261251501002,16,1211
"889",261251422004,261251422004,4,588
"890",261251217003,261251217003,12,1009
"891",261251415001,261251415001,4,2143
"892",261251284003,261251284003,32,560
"893",261251520001,261251520001,4,1350
"894",261251520002,261251520002,4,1083
"895",261251504002,261251504002,4,1733
"896",261251210002,261251210002,12,2720
"897",261251401001,261251401001,4,1224
"898",261251408003,261251408003,4,1710
"899",261251966001,261251966001,4,2180
"900",261251943001,261251943001,4,2602
"901",261251924003,261251924003,4,1458
"902",261251942001,261251942001,4,753
"903",261251203002,261251203002,32,1740
"904",261251931003,261251931003,4,749
"905",261251920003,261251920003,32,1829
"906",261251912004,261251912004,4,1064
"907",261251940002,261251940002,4,2028
"908",261251960003,261251960003,4,1530
"909",261251902001,261251902001,4,2715
"910",261251912003,261251912003,4,1324
"911",261251936002,261251936002,4,1256
"912",261251937003,261251937003,4,1195
"913",260992306012,260992306012,4,3365
"914",260992254001,260992254001,4,3108
"915",260992314003,260992314003,9,1967
"916",260992257013,260992257013,4,2691
"917",260992314001,260992314001,9,1898
"918",260992252002,260992252002,4,1067
"919",260992281002,260992281002,9,806
"920",260992145001,260992145001,32,797
"921",260992145003,260992145003,32,3024
"922",260992251001,260992251001,4,1577
"923",260992150002,260992150002,32,1948
"924",260992304002,260992304002,9,851
"925",260992312003,260992312003,9,1467
"926",260992140003,260992140003,2,848
"927",260992303003,260992303003,9,1685
"928",260992310002,260992310002,9,954
"929",260992302002,260992302002,9,1466
"930",260992270001,260992270001,32,2217
"931",260992273002,260992273002,4,3023
"932",260992320001,260992320001,9,410
"933",260992320002,260992320002,9,1960
"934",260992404001,260992404001,13,2173
"935",260992244002,260992244002,13,1466
"936",260992246003,260992246003,13,2379
"937",260992414002,260992414002,13,1826
"938",260992240002,260992240002,13,4329
"939",260992407002,260992407002,13,655
"940",260992160002,260992160002,2,2403
"941",260873340002,260873340002,12,1682
"942",260873340001,260873340001,12,944
"943",260873375001,260873375001,12,2045
"944",260873385003,260873385003,12,1382
"945",261476572004,261476572004,32,1107
"946",261519711002,261519711002,12,1487
"947",261519711001,261519711001,2,1274
"948",261519710001,261519710001,12,778
"949",260639507004,260639507004,29,1268
"950",261570001002,261570001002,12,716
"951",261570001004,261570001004,12,1718
"952",260639510002,260639510002,12,759
"953",260639503002,260639503002,5,871
"954",260019701002,260019701002,29,1253
"955",260992512003,260992512003,24,1093
"956",260992516002,260992516002,24,705
"957",260992520001,260992520001,24,893
"958",261635509002,261635509002,24,930
"959",260992516001,260992516001,24,1203
"960",261476480001,261476480001,2,648
"961",260992410002,260992410002,13,717
"962",260992451004,260992451004,13,1063
"963",260992454002,260992454002,13,684
"964",260992421002,260992421002,13,1143
"965",260992400001,260992400001,2,1951
"966",260992211003,260992211003,2,2814
"967",260992473002,260992473002,2,889
"968",260992221011,260992221011,2,3478
"969",260992100001,260992100001,12,2158
"970",260992170001,260992170001,2,1677
"971",260992170002,260992170002,2,1202
"972",261476470002,261476470002,2,2019
"973",261476450002,261476450002,2,768
"974",261476430004,261476430004,2,558
"975",261476373002,261476373002,2,713
"976",261476551001,261476551001,12,1694
"977",261476585002,261476585002,12,1645
"978",261476341003,261476341003,2,1065
"979",261476346002,261476346002,2,1527
"980",261519707002,261519707002,12,994
"981",261476350002,261476350002,2,1442
"982",261476371001,261476371001,2,2347
"983",261476372003,261476372003,2,1571
"984",261519900000,261519900000,12,0
"985",261519709001,261519709001,12,866
"986",261519706003,261519706003,12,761
"987",260639502002,260639502002,12,1369
"988",260539505002,260539505002,20,495
"989",260710001002,260710001002,20,1311
"990",260130002001,260130002001,20,1235
"991",260610010001,260610010001,20,1000
"992",260610007001,260610007001,20,1046
"993",260610009003,260610009003,20,1228
"994",260619900000,260619900000,20,0
"995",260610006004,260610006004,20,1171
"996",260610008001,260610008001,20,637
"997",260610003001,260610003001,20,313
"998",260610001002,260610001002,20,1072
"999",260439504003,260439504003,20,795
"1000",261099605002,261099605002,20,1708
"1001",261099602001,261099602001,20,1943
"1002",261030020002,261030020002,20,1083
"1003",261030016003,261030016003,20,586
"1004",261030015001,261030015001,20,871
"1005",261599900000,261599900000,17,0
"1006",260419708001,260419708001,20,1742
"1007",261030024001,261030024001,20,2331
"1008",260030002001,260030002001,20,1396
"1009",260030003001,260030003001,20,1043
"1010",260039900000,260039900000,29,0
"1011",261030029001,261030029001,20,2251
"1012",261030004003,261030004003,20,609
"1013",261030006003,261030006003,20,770
"1014",260210116001,260210116001,17,1352
"1015",260419702001,260419702001,20,948
"1016",261530002001,261530002001,20,1079
"1017",260210202005,260210202005,17,752
"1018",260210210003,260210210003,17,1130
"1019",260270015004,260270015004,17,1318
"1020",260210017002,260210017002,17,878
"1021",260210006002,260210006002,17,1199
"1022",260210018001,260210018001,17,1422
"1023",260210101003,260210101003,17,763
"1024",260210019002,260210019002,17,576
"1025",260210213004,260210213004,17,807
"1026",260210102006,260210102006,17,1160
"1027",260210105002,260210105002,17,1219
"1028",260210106001,260210106001,17,2400
"1029",260210103005,260210103005,17,941
"1030",260270019005,260270019005,17,258
"1031",261590115001,261590115001,17,926
"1032",261590113001,261590113001,17,814
"1033",261590105001,261590105001,17,757
"1034",261590103001,261590103001,17,983
"1035",261590105002,261590105002,17,1090
"1036",260050309012,260050309012,18,843
"1037",261590120001,261590120001,17,873
"1038",261590120002,261590120002,17,1170
"1039",261390221032,261390221032,28,876
"1040",260050308003,260050308003,17,596
"1041",261390221071,261390221071,18,1312
"1042",261390222032,261390222032,28,1002
"1043",260050322002,260050322002,28,1241
"1044",260050324023,260050324023,17,1275
"1045",261390251002,261390251002,28,1946
"1046",261390258001,261390258001,28,1461
"1047",261210009004,261210009004,7,770
"1048",261210009002,261210009002,15,792
"1049",261210025004,261210025004,7,1166
"1050",261210014024,261210014024,7,1158
"1051",261210006011,261210006011,15,956
"1052",261210005005,261210005005,7,356
"1053",261210003003,261210003003,7,697
"1054",261210026013,261210026013,15,1177
"1055",261390211002,261390211002,28,966
"1056",261390211003,261390211003,28,1056
"1057",261210020003,261210020003,7,1403
"1058",261390212012,261390212012,28,1612
"1059",261390220023,261390220023,28,1025
"1060",261390213043,261390213043,28,1354
"1061",261390220013,261390220013,28,1589
"1062",261390213032,261390213032,28,947
"1063",261270109002,261270109002,15,1335
"1064",261210017002,261210017002,15,1296
"1065",261210017003,261210017003,7,1817
"1066",261210042004,261210042004,7,499
"1067",261210042002,261210042002,7,948
"1068",261210019024,261210019024,7,1799
"1069",261210034003,261210034003,7,1674
"1070",261210019011,261210019011,7,1818
"1071",261210033002,261210033002,7,2115
"1072",261270105003,261270105003,15,1163
"1073",261270105001,261270105001,15,1022
"1074",261059507002,261059507002,15,1524
"1075",261059504002,261059504002,15,820
"1076",261059505001,261059505001,15,1407
"1077",261059505003,261059505003,15,771
"1078",261010008001,261010008001,15,629
"1079",261010004002,261010004002,15,838
"1080",260899704001,260899704001,15,779
"1081",261590119001,261590119001,18,4098
"1082",261590110021,261590110021,18,1353
"1083",261490411024,261490411024,18,511
"1084",261590102005,261590102005,18,1554
"1085",260050307022,260050307022,18,2300
"1086",260050312004,260050312004,18,697
"1087",260050311003,260050311003,17,1152
"1088",261590101006,261590101006,18,1369
"1089",260050318001,260050318001,18,1176
"1090",260050319003,260050319003,28,1891
"1091",260770029051,260770029051,22,3290
"1092",260770029032,260770029032,28,2141
"1093",261390257006,261390257006,28,969
"1094",261390257005,261390257005,28,598
"1095",261390222034,261390222034,19,1390
"1096",261390251005,261390251005,28,1172
"1097",260050303001,260050303001,28,1568
"1098",261390219023,261390219023,19,1647
"1099",261390218021,261390218021,19,3543
"1100",260050304013,260050304013,27,1566
"1101",260050304023,260050304023,27,1118
"1102",261390204002,261390204002,28,844
"1103",261210029002,261210029002,7,1220
"1104",261390243002,261390243002,28,3816
"1105",261390201004,261390201004,7,1014
"1106",260810117011,260810117011,37,1890
"1107",260810117012,260810117012,37,1295
"1108",260810116005,260810116005,7,1761
"1109",260810117013,260810117013,37,2145
"1110",260810116003,260810116003,7,1198
"1111",260810138011,260810138011,37,523
"1112",260810016005,260810016005,37,1105
"1113",260810114032,260810114032,7,1352
"1114",260810016002,260810016002,37,712
"1115",260810027002,260810027002,37,1220
"1116",260810114053,260810114053,7,1035
"1117",260810114064,260810114064,7,1418
"1118",260810135003,260810135003,37,1134
"1119",260810019001,260810019001,37,720
"1120",260810104013,260810104013,7,2352
"1121",260810038002,260810038002,37,1485
"1122",260810041002,260810041002,37,2756
"1123",260810111012,260810111012,7,1726
"1124",260810002002,260810002002,7,1589
"1125",260810005001,260810005001,37,732
"1126",260810037002,260810037002,37,2078
"1127",260810022001,260810022001,37,838
"1128",260810103021,260810103021,23,3970
"1129",261210032004,261210032004,7,875
"1130",261239705002,261239705002,15,1222
"1131",261239705001,261239705001,15,1291
"1132",261239706002,261239706002,15,1284
"1133",261210030001,261210030001,7,1332
"1134",261239709002,261239709002,23,1079
"1135",261239707001,261239707001,15,1446
"1136",260859612001,260859612001,15,981
"1137",260859601002,260859601002,15,951
"1138",260859601001,260859601001,15,831
"1139",260859613003,260859613003,15,570
"1140",260555503004,260555503004,15,1074
"1141",261653802001,261653802001,35,1841
"1142",260190001001,260190001001,35,2494
