"","GEOID10","GEOID","District","total_population"
"4335",261653804003,261653804003,89,797
"4336",261653805001,261653805001,85,1689
"4337",261653807001,261653807001,85,1207
"4338",261139602003,261139602003,85,1191
"4339",261139602001,261139602001,108,1176
"4340",261139601003,261139601003,85,1088
"4341",260799504001,260799504001,108,928
"4342",260555510001,260555510001,87,789
"4343",260555511001,260555511001,87,1256
"4344",260555501021,260555501021,87,1979
"4345",260799502003,260799502003,87,935
"4346",260290009002,260290009002,87,746
"4347",260479900000,260479900000,86,0
"4348",260959800001,260959800001,38,0
"4349",260590504004,260590504004,98,869
"4350",260239501003,260239501003,17,852
"4351",260239515002,260239515002,83,809
"4352",260250029001,260250029001,17,1061
"4353",260239509001,260239509001,32,847
"4354",260250031002,260250031002,98,1309
"4355",260250031003,260250031003,98,764
"4356",260250002001,260250002001,83,1066
"4357",260250019002,260250019002,83,743
"4358",260250008002,260250008002,105,2042
"4359",260250022004,260250022004,78,1046
"4360",260250020004,260250020004,17,2305
"4361",260250039002,260250039002,17,1238
"4362",260450211001,260450211001,78,1853
"4363",260450211002,260450211002,17,2235
"4364",260250038003,260250038003,17,1088
"4365",260450209021,260450209021,17,1373
"4366",260450210012,260450210012,17,1167
"4367",260250036001,260250036001,68,918
"4368",260250037004,260250037004,68,1687
"4369",260150101001,260150101001,78,1143
"4370",260150101003,260150101003,51,1381
"4371",260150101005,260150101005,51,1420
"4372",260450209024,260450209024,17,1477
"4373",260450209014,260450209014,17,799
"4374",260450204033,260450204033,78,891
"4375",260450206011,260450206011,17,1827
"4376",261179702002,261179702002,100,1189
"4377",261179701002,261179701002,100,1900
"4378",261179701003,261179701003,31,1083
"4379",261179701001,261179701001,31,1401
"4380",260730002002,260730002002,2,1583
"4381",260739406002,260739406002,100,2039
"4382",260350007002,260350007002,108,564
"4383",260739404002,260739404002,2,1212
"4384",260350008004,260350008004,108,1302
"4385",261339701003,261339701003,108,1158
"4386",261139604002,261139604002,108,1151
"4387",260350010003,260350010003,108,914
"4388",261439710001,261439710001,108,1400
"4389",261439712003,261439712003,95,920
"4390",260399605001,260399605001,95,1116
"4391",260799506022,260799506022,87,840
"4392",260799506021,260799506021,87,927
"4393",260399603003,260399603003,87,1731
"4394",260099607003,260099607003,85,1091
"4395",260290013001,260290013001,14,954
"4396",260290012001,260290012001,14,763
"4397",260099602001,260099602001,87,1922
"4398",260290013002,260290013002,14,569
"4399",260290003001,260290003001,86,1495
"4400",260479707003,260479707003,86,1819
"4401",260479705002,260479705002,86,1172
"4402",260979505004,260979505004,86,713
"4403",260979504002,260979504002,86,841
"4404",260590510002,260590510002,32,900
"4405",260590511003,260590511003,32,884
"4406",260590509001,260590509001,32,902
"4407",260590508002,260590508002,32,844
"4408",260750008003,260750008003,98,1412
"4409",260750051001,260750051001,98,715
"4410",260750063043,260750063043,6,1040
"4411",260750063033,260750063033,98,1689
"4412",260750063032,260750063032,98,1094
"4413",260910604012,260910604012,98,990
"4414",260450212022,260450212022,9,1681
"4415",260750055003,260750055003,68,1702
"4416",260750056004,260750056004,6,3458
"4417",260750009004,260750009004,68,1122
"4418",260750009001,260750009001,68,847
"4419",260750002003,260750002003,68,938
"4420",260750013002,260750013002,68,822
"4421",260650061001,260650061001,9,1088
"4422",260750061005,260750061005,98,701
"4423",260750061002,260750061002,6,701
"4424",260450203042,260450203042,78,1088
"4425",260450201033,260450201033,78,1669
"4426",260650035003,260650035003,64,1346
"4427",260650052021,260650052021,34,1181
"4428",260650036023,260650036023,64,1138
"4429",260650035001,260650035001,64,791
"4430",260650051002,260650051002,78,1168
"4431",260650067004,260650067004,64,1258
"4432",260650033013,260650033013,31,908
"4433",260650004003,260650004003,64,896
"4434",260650068003,260650068003,64,951
"4435",260650055011,260650055011,17,2125
"4436",260650066001,260650066001,64,686
"4437",260650026002,260650026002,64,929
"4438",260370101052,260370101052,31,1649
"4439",260370101072,260370101072,31,2369
"4440",260650055013,260650055013,17,1160
"4441",260650023004,260650023004,64,875
"4442",260650028001,260650028001,34,957
"4443",260650065003,260650065003,64,1444
"4444",260370102032,260370102032,31,918
"4445",260650032001,260650032001,31,918
"4446",260650010001,260650010001,64,1402
"4447",260650010002,260650010002,34,830
"4448",260650054021,260650054021,34,1958
"4449",260650038013,260650038013,31,1537
"4450",260650044032,260650044032,34,488
"4451",260650044921,260650044921,34,3417
"4452",260650041001,260650041001,34,1600
"4453",260650043012,260650043012,9,831
"4454",260650043022,260650043022,9,964
"4455",260650050012,260650050012,9,1984
"4456",260650049023,260650049023,9,851
"4457",260650050014,260650050014,9,1150
"4458",260650048013,260650048013,34,1585
"4459",260650048011,260650048011,34,1016
"4460",260650049015,260650049015,9,1768
"4461",260370110022,260370110022,31,1137
"4462",260650057002,260650057002,109,1577
"4463",260650058004,260650058004,109,699
"4464",261550314011,261550314011,31,779
"4465",261550314012,261550314012,15,1698
"4466",260370108014,260370108014,31,1200
"4467",260370108022,260370108022,31,1202
"4468",260570009004,260570009004,15,790
"4469",260370110012,260370110012,15,980
"4470",261550302003,261550302003,15,1608
"4471",260570006002,260570006002,15,1498
"4472",260570005001,260570005001,15,2911
"4473",260570005003,260570005003,15,598
"4474",260570003002,260570003002,15,898
"4475",260739402003,260739402003,45,1488
"4476",260350008002,260350008002,45,1335
"4477",261112916021,261112916021,45,1229
"4478",260510005004,260510005004,45,889
"4479",261112916024,261112916024,45,1015
"4480",260510005003,260510005003,45,821
"4481",261112911022,261112911022,2,2345
"4482",260510004002,260510004002,45,888
"4483",260510006001,260510006001,95,782
"4484",261439707002,261439707002,95,661
"4485",261439703003,261439703003,95,838
"4486",260399605002,260399605002,95,1150
"4487",261439703002,261439703002,95,1384
"4488",261379505002,261379505002,87,707
"4489",261379503004,261379503004,14,1268
"4490",261379502001,261379502001,14,1338
"4491",261199102001,261199102001,87,696
"4492",260319605001,260319605001,86,1186
"4493",260319602003,260319602003,86,896
"4494",260319602001,260319602001,86,973
"4495",260319603004,260319603004,86,850
"4496",260979505001,260979505001,86,78
"4497",260319604004,260319604004,86,707
"4498",260339709001,260339709001,86,2094
"4499",260339705004,260339705004,38,1626
"4500",260339705003,260339705003,38,809
"4501",260339703001,260339703001,38,766
"4502",260339702003,260339702003,86,997
"4503",260910620003,260910620003,6,1000
"4504",260910615005,260910615005,32,997
"4505",261614320001,261614320001,6,1895
"4506",260910613013,260910613013,32,532
"4507",261614320003,261614320003,6,1522
"4508",261614250002,261614250002,18,1844
"4509",260750068043,260750068043,6,1651
"4510",260650060021,260650060021,18,1477
"4511",260937311002,260937311002,18,1638
"4512",261614464002,261614464002,18,1902
"4513",260937331002,260937331002,18,1025
"4514",260937306001,260937306001,99,2405
"4515",261614610001,261614610001,40,2423
"4516",260937436001,260937436001,33,502
"4517",261614610002,261614610002,40,3350
"4518",261614250001,261614250001,18,1298
"4519",261550315005,261550315005,109,1115
"4520",260937223001,260937223001,99,2009
"4521",261550313023,261550313023,30,1096
"4522",260937126021,260937126021,109,3578
"4523",261550303002,261550303002,10,1287
"4524",261550318002,261550318002,30,1327
"4525",260490126022,260490126022,48,690
"4526",260490126013,260490126013,77,1420
"4527",260490128021,260490128021,30,1076
"4528",261112913004,261112913004,2,813
"4529",261450103032,261450103032,54,2605
"4530",261450015001,261450015001,10,974
"4531",261450013001,261450013001,10,527
"4532",261450016003,261450016003,10,1079
"4533",261450010006,261450010006,10,510
"4534",261450009001,261450009001,10,425
"4535",261450008003,261450008003,10,832
"4536",261450001002,261450001002,10,454
"4537",260172809003,260172809003,54,1094
"4538",261112901004,261112901004,2,688
"4539",261112902003,261112902003,2,1065
"4540",261112903004,261112903004,2,868
"4541",260172856004,260172856004,54,2417
"4542",260172857002,260172857002,54,776
"4543",260172861001,260172861001,61,1269
"4544",260172855002,260172855002,61,1638
"4545",260172810004,260172810004,54,576
"4546",260172862003,260172862003,61,1101
"4547",260172807003,260172807003,54,401
"4548",260172807001,260172807001,61,1400
"4549",260172809002,260172809002,61,979
"4550",261299505002,261299505002,95,1358
"4551",261299501001,261299501001,87,504
"4552",261299501002,261299501002,95,904
"4553",261419504002,261419504002,87,476
"4554",261158330001,261158330001,6,973
"4555",261158330004,261158330004,42,871
"4556",261158333004,261158333004,42,1310
"4557",261158332002,261158332002,42,1120
"4558",261158332003,261158332003,42,818
"4559",261158335001,261158335001,42,1778
"4560",261158327002,261158327002,71,1293
"4561",261614222001,261614222001,43,1419
"4562",261614154001,261614154001,53,1957
"4563",261614229001,261614229001,43,1986
"4564",261614160002,261614160002,53,1945
"4565",261614134021,261614134021,23,5605
"4566",261635882002,261635882002,23,1263
"4567",261158305001,261158305001,23,921
"4568",261635870001,261635870001,1,1365
"4569",261635893002,261635893002,1,854
"4570",261158309002,261158309002,18,1109
"4571",261158323003,261158323003,42,385
"4572",261158324001,261158324001,71,2623
"4573",261635893003,261635893003,1,990
"4574",261158322002,261158322002,71,703
"4575",261158314002,261158314002,23,1027
"4576",261158304002,261158304002,23,1090
"4577",261158316001,261158316001,42,1486
"4578",261158312001,261158312001,23,733
"4579",261614032003,261614032003,40,1237
"4580",261614035001,261614035001,43,1544
"4581",261614041002,261614041002,53,867
"4582",261614650001,261614650001,99,2122
"4583",261614031001,261614031001,40,1544
"4584",261614005002,261614005002,43,1738
"4585",261614005004,261614005004,53,1296
"4586",261614002003,261614002003,43,2406
"4587",261614005005,261614005005,53,1869
"4588",261614008001,261614008001,53,636
"4589",261614002001,261614002001,43,1990
"4590",260937407002,260937407002,109,993
"4591",261614003001,261614003001,53,2894
"4592",261614003002,261614003002,43,2055
"4593",261614004001,261614004001,43,1256
"4594",261614046004,261614046004,43,865
"4595",261614004002,261614004002,43,795
"4596",260937408002,260937408002,33,1085
"4597",261614053005,261614053005,53,694
"4598",261614051002,261614051002,53,1292
"4599",261614054001,261614054001,53,727
"4600",261614142002,261614142002,53,656
"4601",261251383011,261251383011,33,2192
"4602",261614103003,261614103003,23,722
"4603",261614103004,261614103004,40,1004
"4604",261614121001,261614121001,40,1105
"4605",261614120005,261614120005,40,708
"4606",261614123002,261614123002,40,835
"4607",261614130002,261614130002,1,1035
"4608",261251321004,261251321004,33,1599
"4609",261614121003,261614121003,40,905
"4610",261251386001,261251386001,33,2661
"4611",261614070002,261614070002,40,1571
"4612",261614074001,261614074001,40,3353
"4613",261619840001,261619840001,40,19
"4614",261251330032,261251330032,107,1326
"4615",261635612001,261635612001,58,3883
"4616",261251371003,261251371003,107,1662
"4617",261251378002,261251378002,58,1659
"4618",261635623002,261635623002,58,1113
"4619",261635644021,261635644021,33,5030
"4620",261635645021,261635645021,1,1746
"4621",261635623001,261635623001,58,1099
"4622",261635634001,261635634001,57,1019
"4623",261635636001,261635636001,57,2007
"4624",261635646002,261635646002,1,1606
"4625",261635626002,261635626002,20,790
"4626",261251363003,261251363003,58,1228
"4627",261251349003,261251349003,107,1208
"4628",261635627003,261635627003,58,1418
"4629",261251347001,261251347001,107,1469
"4630",261635633002,261635633002,57,1802
"4631",261635638001,261635638001,1,2305
"4632",261635627002,261635627002,58,706
"4633",261251368003,261251368003,29,969
"4634",261251368002,261251368002,107,976
"4635",261251366003,261251366003,58,2385
"4636",261635604002,261635604002,20,1565
"4637",261635629003,261635629003,58,1150
"4638",261251360002,261251360002,29,1969
"4639",261635656002,261635656002,57,843
"4640",261635577003,261635577003,20,911
"4641",261251684001,261251684001,29,1383
"4642",261635651002,261635651002,57,2360
"4643",261251652002,261251652002,29,927
"4644",261251686002,261251686002,20,1810
"4645",261635688002,261635688002,57,2449
"4646",261635678002,261635678002,57,1472
"4647",261635695002,261635695002,57,1136
"4648",261635673003,261635673003,57,894
"4649",261635658002,261635658002,57,1564
"4650",260490129071,260490129071,96,2228
"4651",260937135001,260937135001,109,2506
"4652",261251326003,261251326003,109,2332
"4653",261251313001,261251313001,109,2491
"4654",261251313002,261251313002,33,1634
"4655",260490111023,260490111023,30,2512
"4656",261251327001,261251327001,33,894
"4657",261251325001,261251325001,33,1727
"4658",260490111013,260490111013,30,3601
"4659",261251263004,261251263004,77,1305
"4660",261251351001,261251351001,107,3673
"4661",261251301001,261251301001,96,2330
"4662",261251442002,261251442002,36,1308
"4663",261251562004,261251562004,75,1708
"4664",261251443002,261251443002,36,706
"4665",261251562005,261251562005,75,1825
"4666",261251572001,261251572001,75,1155
"4667",261251443003,261251443003,36,972
"4668",261251273002,261251273002,91,738
"4669",261251275003,261251275003,91,1951
"4670",261251275001,261251275001,91,2001
"4671",261251224004,261251224004,91,1033
"4672",261251277002,261251277002,47,2569
"4673",261251546001,261251546001,75,1570
"4674",260490108134,260490108134,41,1442
"4675",260490129043,260490129043,96,2107
"4676",260490105033,260490105033,48,762
"4677",260490109102,260490109102,41,534
"4678",260490036003,260490036003,41,844
"4679",260490009001,260490009001,41,379
"4680",260490110101,260490110101,30,346
"4681",260490129041,260490129041,96,1860
"4682",260490007001,260490007001,48,350
"4683",260490036004,260490036004,41,1339
"4684",260490009004,260490009004,41,604
"4685",260490015003,260490015003,62,472
"4686",260490103051,260490103051,48,1317
"4687",260490103041,260490103041,48,696
"4688",260490103042,260490103042,48,617
"4689",260490008001,260490008001,41,450
"4690",260490011004,260490011004,62,417
"4691",260490135002,260490135002,62,1775
